qid,query,query_stance,topic,age_group,gender,activity,activity_type,stance,geolocation,geo_temperature,normalized_smm
21,flat earth,0,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.6
21,flat earth,0,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.6
21,flat earth,0,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.527272727
21,flat earth,0,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.6
21,flat earth,0,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.6
21,flat earth,0,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.6
21,flat earth,0,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.6
22,flat earth paradise,1,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.454545455
22,flat earth paradise,1,flatearth,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.454545455
22,flat earth paradise,1,flatearth,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.454545455
22,flat earth paradise,1,flatearth,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
22,flat earth paradise,1,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
23,flat earth british,1,flatearth,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.490909091
23,flat earth british,1,flatearth,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.490909091
23,flat earth british,1,flatearth,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.490909091
23,flat earth british,1,flatearth,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
23,flat earth british,1,flatearth,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
24,flat earth brothers channel,1,flatearth,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.563636364
24,flat earth brothers channel,1,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
24,flat earth brothers channel,1,flatearth,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.563636364
24,flat earth brothers channel,1,flatearth,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.563636364
25,earth is flat,1,flatearth,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
25,earth is flat,1,flatearth,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
25,earth is flat,1,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
25,earth is flat,1,flatearth,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
25,earth is flat,1,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.545454545
26,is the earth flat,0,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.727272727
26,is the earth flat,0,flatearth,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.727272727
26,is the earth flat,0,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.727272727
26,is the earth flat,0,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
26,is the earth flat,0,flatearth,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.872727273
27,flat earth proof,1,flatearth,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.709090909
27,flat earth proof,1,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.709090909
28,flat earth conspiracy,-1,flatearth,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.763636364
28,flat earth conspiracy,-1,flatearth,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.763636364
